70,aspirine,  acide acetylsalicylique,500mg,b/20,MEDICAMENT
71,aspireff,  acide acetysalicylique,500mg,b/12,MEDICAMENT
72,dolomol,   paracetamol,500mg,b/30,MEDICAMENT
73,paralgan,  paracetamol,500mg,b/20,MEDICAMENT
74,efferalgan,paracetamol,500mg,b/16,MEDICAMENT
75,doliprane, paracetamol,500 mg,b/16,MEDICAMENT
76,doliprane, paracetamol,500mg,b/16,MEDICAMENT
77,dolpriv,   paracetamol,500mg,b/20,MEDICAMENT
78,paracetal, paracetamol,500mg,b/16,MEDICAMENT
79,panadol,   paracetamol,500mg,b/16,MEDICAMENT
80,jopamol,   paracetamol,500mg,b/50,MEDICAMENT
81,paracetamol,   paracetamol,500mg,b/16,MEDICAMENT
82,pyratol,   paracetamol,500mg,b/16,MEDICAMENT
83,daniprol,  paracetamol,500mg,b/20,MEDICAMENT
84,migramol,  paracetamol,500mg,b/20,MEDICAMENT
85,revanin,   paracetamol,500mg,b/30,MEDICAMENT
86,alphamol,  paracetamol,500mg,b/20,MEDICAMENT
87,dolorol,   paracetamol,500mg,b/20,MEDICAMENT
88,pralgir,   paracetamol,500mg,b/16,MEDICAMENT
89,antidol,   paracetamol,500mg,b/20,MEDICAMENT
90,paracetamol,   paracetamol,500mg,b/20,MEDICAMENT
91,fevadol,   paracetamol,500mg,b/20,MEDICAMENT
92,cetamyl,   paracetamol,500mg,b/20,MEDICAMENT
93,antamol,   paracetamol,500mg,b/20,MEDICAMENT
94,parol, paracetamol,500mg,b/20,MEDICAMENT
95,paramol,   paracetamol,500mg,b/20,MEDICAMENT
96,expandol,  paracetamol,500mg,b/20,MEDICAMENT
97,tylenol,   paracetamol,500mg,b/20,MEDICAMENT
98,sapramol,  paracetamol,500mg,b/20,MEDICAMENT
99,gemal, paracetamol,500mg,b/20,MEDICAMENT
100,dolomol,   paracetamol,120,fl/100 ml,MEDICAMENT
101,paralgan,  paracetamol,125,fl/125 ml,MEDICAMENT
102,efferalgan,paracetamol,3 g/ 100 ml,fl/90 ml,MEDICAMENT
103,efferalgan pediatrique,paracetamol,3,fl/90 ml,MEDICAMENT
104,doliprane, paracetamol,100mg,b/12,MEDICAMENT
105,doliprane, paracetamol,125mg,b/12,MEDICAMENT
106,jopamol,   paracetamol,120,fl/100 ml,MEDICAMENT
107,isomol,paracetamol,150mg/5ml,fl/100ml,MEDICAMENT
108,paracetamol  pediatrique,  paracetamol,120,fl/120 ml,MEDICAMENT
109,pyremol,   paracetamol,150mg/5ml,fl/120ml,MEDICAMENT
110,paracetamol  elexir sad,   paracetamol,120,fl/100 ml,MEDICAMENT
111,fevadol,   paracetamol,120,fl/100 ml,MEDICAMENT
112,cetamyl,   paracetamol,125,b/12,MEDICAMENT
113,dolomol,   paracetamol,120mg,b/10,MEDICAMENT
114,paralgan,  paracetamol,170mg,b/10,MEDICAMENT
115,efferalgan,paracetamol,150mg,b/10,MEDICAMENT
116,doliprane, paracetamol,100mg,b/12,MEDICAMENT
117,doliprane, paracetamol,170 mg,b/10,MEDICAMENT
118,doliprane, paracetamol,170mg,b/10,MEDICAMENT
119,algimol,   paracetamol,150 mg,b/10,MEDICAMENT
120,algimol,   paracetamol,170 mg,b/10,MEDICAMENT
121,algimol nourrisson,paracetamol,120mg,b/10,MEDICAMENT
122,pamol, paracetamol,120mg,b/5,MEDICAMENT
123,revanin,   paracetamol,125mg,b/5,MEDICAMENT
124,doliprane, paracetamol,100mg,b/10,MEDICAMENT
125,ultramol,  paracetamol,125 mg,b/8,MEDICAMENT
126,pro-dafalgan,  propacetamol,1,b/5+5,MEDICAMENT
127,efferalgan,paracetamol,150mg,b/12 sachets,MEDICAMENT
128,efferalgan,paracetamol,500mg,b/16,MEDICAMENT
129,doliprane, paracetamol,500mg,b/12 sachets,MEDICAMENT
130,panadol,   paracetamol,500mg,b/12,MEDICAMENT
131,doliprane, paracetamol,500mg,b/16,MEDICAMENT
132,polipirox, piroxicam,20mg,b/20,MEDICAMENT
133,codoliprane,   paracetamol/codeine,400mg/20mg,b/16,MEDICAMENT
134,copralgir, paracetamol/codeine,400mg/20mg,b/16,MEDICAMENT
135,dafalgan codeine,  paracetamol/codeine,500mg/30mg,b/16,MEDICAMENT
136,paralyoc,  paracetamol,250mg,b/10,MEDICAMENT
137,paralyoc,  paracetamol,500mg,b/16,MEDICAMENT
138,dafalgan,  paracetamol,500 mg,b/16,MEDICAMENT
139,doliprane, paracetamol,500mg,b/12,MEDICAMENT
140,doliprane, paracetamol,150mg,b/12,MEDICAMENT
141,doliprane, paracetamol,150mg,b/10,MEDICAMENT
142,doliprane, paracetamol,200mg,b/10,MEDICAMENT
143,cetalgine, paracetamol,200mg,bt/10,MEDICAMENT
144,doliprane, paracetamol,300mg,b/10,MEDICAMENT
145,pyremol,   paracetamol,300 mg,b/5,MEDICAMENT
146,doliprane, paracetamol,300mg,bt/10,MEDICAMENT
147,cetalgine, paracetamol,300mg,bt/10,MEDICAMENT
148,doliprane, paracetamol,150mg,b/12,MEDICAMENT
149,doliprane, paracetamol,200mg,b/12 sachets,MEDICAMENT
150,doliprane, paracetamol,300mg,b/12,MEDICAMENT
151,paraversale,   paracetamol,500mg,b/12,MEDICAMENT
152,efferalgan pediatrique,paracetamol,150mg/5ml,fl/90 ml,MEDICAMENT
153,pediamol,  paracetamol,0.03,fl/125ml,MEDICAMENT
154,paraversal,paracetamol,300mg,b/12,MEDICAMENT
155,paraversal,paracetamol,150mg,b/12,MEDICAMENT
156,temgesic,  buprenorphine,"0,3",b/10,MEDICAMENT
157,temgesic,  buprenorphine,"0,2",b/20,MEDICAMENT
158,tramadol biogaran, tramadol chlorhydrate,50mg,b/30,MEDICAMENT
159,cotrosyn,  tetracosactide,"0,25 mg/ml",b/1,MEDICAMENT
160,cotrosyn,  tetracosactide,"0,25 mg/ml",b/10,MEDICAMENT
161,cortrosyn, tetracosactide,"0,25",b/1 amp de 1ml,MEDICAMENT
162,cotrosyn depot,tetracosactide,"0,5mg/ml",b/1,MEDICAMENT
163,cortrosyn, tetracosactide,"0,5",b/1 amp de 1ml,MEDICAMENT
164,cortrosyn depot,   tetracosactide,1,b/1 amp de 1ml,MEDICAMENT
165,votrex,diclofenac,75mg,b/5 amp de 3 m,MEDICAMENT
166,votrex,diclofenac,75mg,b/2 amp de 3m,MEDICAMENT
167,diclofenac,diclofenac,75mg,b/100 amp,MEDICAMENT
168,dicloreum, diclofenac,75mg,b/6 amp,MEDICAMENT
169,voltum,diclofenac,75mg/3ml,b/5,MEDICAMENT
170,diclofal,  diclofenac,75mg/3ml,b/2,MEDICAMENT
171,dyclomax,  diclofenac,75mg,b/2,MEDICAMENT
172,diclogesic,diclofenac,75mg,b/5 amp,MEDICAMENT
173,flogofenac,diclofenac,75mg/3ml,b/5,MEDICAMENT
174,voltarene, diclofenac,75mg,b/2 amp de 3 ml,MEDICAMENT
175,werafenac, diclofenac,75mg,b/3 amp de 3,MEDICAMENT
176,werafenac, diclofenac,75mg,b/5 amp de 3,MEDICAMENT
177,xenid, diclofenac,75mg/3ml,b/2 amp de 3 ml,MEDICAMENT
178,epifenac,  diclofenac,75mg,b/3 amp,MEDICAMENT
179,infla-ban, diclofenac,75mg,b/5 amp,MEDICAMENT
180,voltagesic , diclofenac,75mg,b/3 amp de 3 ml,MEDICAMENT
181,panamor,   diclofenac,75mg,b/5 amp de 3 ml,MEDICAMENT
182,refen, diclofenac,75mg,b/5 amp de 3 ml,MEDICAMENT
183,naclofen,  diclofenac,75mg,b/5 amp de 3 ml,MEDICAMENT
184,naklofen,  diclofenac,75mg,b/5 amp de 3ml,MEDICAMENT
185,diclomec,  diclofenac,75mg/3ml,"b/2 amp,",MEDICAMENT
186,diclomec,  diclofenac,75mg/3ml,b/4 amp,MEDICAMENT
187,diclomec,  diclofenac,75mg/3ml,b/10 amp,MEDICAMENT
188,almiral,   diclofenac,75mg,b/10 amp de 3 ml,MEDICAMENT
189,rofenac,   diclofenac,75mg,b/5 amp de 3 ml,MEDICAMENT
190,votrex,diclofenac,25mg,b/30,MEDICAMENT
191,dicloreum, diclofenac,25mg,b/30,MEDICAMENT
192,voltum,diclofenac,25mg,b/30,MEDICAMENT
193,diclomax,  diclofenac,25mg,b/30,MEDICAMENT
194,diclogesic,diclofenac,25mg,b/20,MEDICAMENT
195,diclofenac,diclofenac,25mg,b/30,MEDICAMENT
196,voltarene, diclofenac,25 mg,b/30,MEDICAMENT
197,voltarene, diclofenac,25mg,b/15,MEDICAMENT
198,diclofenac,diclofenac,25mg,b/20,MEDICAMENT
199,werafenac, diclofenac,25mg,b/30,MEDICAMENT
200,xenid, diclofenac,25mg,b/30,MEDICAMENT
201,epifenac ,   diclofenac,25mg,b/30,MEDICAMENT
202,infla-ban, diclofenac,25mg,b/30,MEDICAMENT
203,panamor,   diclofenac,25mg,b/30,MEDICAMENT
204,difen ,  diclofenac,25mg,b/20,MEDICAMENT
205,rofenac,   diclofenac,25mg,b/30,MEDICAMENT
206,difal, diclofenac,25mg,b/30,MEDICAMENT
207,comax, diclofenac,25mg,b/30,MEDICAMENT
208,rufenal,   diclofenac sodique,25mg,b/20,MEDICAMENT
209,biofenac,  diclofenac sodique,25mg,b/30,MEDICAMENT
210,votrex,diclofenac,50mg,b/20,MEDICAMENT
211,dicloreum, diclofenac,50mg,b/20,MEDICAMENT
212,voltum,diclofenac,50mg,b/30,MEDICAMENT
213,diclofal,  diclofenac,50mg,b/30,MEDICAMENT
214,diclomax,  diclofenac,50mg,b/30,MEDICAMENT
215,diclogesic,diclofenac,50mg,b/20,MEDICAMENT
216,olfen-,  diclofenac,50mg,b/20,MEDICAMENT
217,diclofenac,diclofenac,50mg,b/30,MEDICAMENT
218,voltarene, diclofenac,50mg,b/30,MEDICAMENT
219,diclofenac,diclofenac,50mg,b/20,MEDICAMENT
220,ladofenac, diclofenac,50mg,b/20,MEDICAMENT
221,werafenac, diclofenac,50mg,b/30,MEDICAMENT
222,xenid, diclofenac,50mg,b/30,MEDICAMENT
223,optifen,   diclofenac,50mg,b/20,MEDICAMENT
224,grofenac,  diclofenac,50mg,b/20,MEDICAMENT
225,epifenac ,   diclofenac,50mg,b/20,MEDICAMENT
226,infla-ban, diclofenac,50mg,b/20,MEDICAMENT
227,diclofenac   llorens,  diclofenac sodique,50mg,b/20,MEDICAMENT
228,panamor at , diclofenac,50mg,b/30,MEDICAMENT
229,diclofenaco ratiopharm,diclofenac,50mg,b/30,MEDICAMENT
230,refen, diclofenac sodique,50mg,b/20,MEDICAMENT
231,difen ,  diclofenac,50mg,b/20,MEDICAMENT
232,diclofen,  diclofenac,50mg,b/20,MEDICAMENT
233,almiral,   diclofenac,50mg,b/20,MEDICAMENT
234,rofenac,   diclofenac,50mg,b/20,MEDICAMENT
235,difal, diclofenac,50mg,b/30,MEDICAMENT
236,comax, diclofenac,50mg,b/20,MEDICAMENT
237,rufenal,   diclofenac,50mg,b/20,MEDICAMENT
238,biofenac,  diclofenac sodique,50mg,b/30,MEDICAMENT
239,flovenac,  diclofenac de sodium,50mg,b/20,MEDICAMENT
240,geofenac,  diclofenac sodique,50mg,b/20,MEDICAMENT
241,votrex retard, diclofenac,100 mg,b/10,MEDICAMENT
242,votrex retard, diclofenac,100mg,b/10,MEDICAMENT
243,dicloreum, diclofenac,100mg,b/10,MEDICAMENT
244,dedolor,   diclofenac,100mg,b/10,MEDICAMENT
245,voltum,diclofenac,100mg,b/10,MEDICAMENT
246,diclomax,  diclofenac,100mg,b/15,MEDICAMENT
247,diclogesic retard, diclofenac,100mg,b/10,MEDICAMENT
248,flogofenac,diclofenac,100mg,b/7,MEDICAMENT
249,voltarene lp,  diclofenac,100mg,b/15,MEDICAMENT
250,ladofenac, diclofenac,100mg,b/20,MEDICAMENT
251,optifen,   diclofenac,100mg,b/10,MEDICAMENT
252,grofenac,  diclofenac,100mg,b/10,MEDICAMENT
253,infla-ban, diclofenac,100mg,b/10,MEDICAMENT
254,refen, diclofenac sodique,100mg,b/20,MEDICAMENT
255,rofenac,   diclofenac,100mg,b/10,MEDICAMENT
256,diclofenac stada retard,   diclofenac,100 mg,b/20,MEDICAMENT
257,biofenac,  diclofenac sodique,100mg,b/20,MEDICAMENT
258,olfen-,  diclifenac sodique,100mg,b/10,MEDICAMENT
259,flovenac lp,   diclofenac de sodium,100mg,b/10,MEDICAMENT
260,geofenac,  diclofenac de sodium,100mg,b/10,MEDICAMENT
261,votrex,diclofenac sodique,25mg,b/10,MEDICAMENT
262,clofenal,  diclofenac,25mg,b/10,MEDICAMENT
263,crofenac,  diclofenac,25mg,b/10,MEDICAMENT
264,diclofenil enfant, diclofenac,25mg,b/10,MEDICAMENT
265,diclofenac tedec,  diclofenac,25mg,b/10,MEDICAMENT
266,diclomax,  diclofenac,25mg,b/10,MEDICAMENT
267,diclofenac,diclofenac,25mg,b/10,MEDICAMENT
268,voltarene, diclofenac,25mg,b/10,MEDICAMENT
269,xenid, diclofenac,25mg,b/10,MEDICAMENT
270,panamor,   diclofenac,25mg,b/5,MEDICAMENT
271,diclo ,  diclofenac sodique,25mg,b/10,MEDICAMENT
272,difal, diclofenac,25mg,b/10,MEDICAMENT
273,voltamed,  diclofenac,25 mg,b/10,MEDICAMENT
274,votrex,diclofenac sodique,100mg,b/10,MEDICAMENT
275,votrex,diclofenac sodique,100mg,b/6,MEDICAMENT
276,clofenal,  diclofenac,100mg,b/10,MEDICAMENT
277,diclofenil,diclofenac,100 mg,b/10,MEDICAMENT
278,voltum,diclofenac,100mg,b/10,MEDICAMENT
279,diclofenac tedec,  diclofenac,100mg,b/10,MEDICAMENT
280,dyclomax,  diclofenac,100mg,b/10,MEDICAMENT
281,diclogesic,diclofenac,100mg,b/5,MEDICAMENT
282,flogofenac,diclofenac,100mg,b/10,MEDICAMENT
283,voltarene, diclofenac,100mg,b/10,MEDICAMENT
284,werafenac, diclofenac,100mg,b/10,MEDICAMENT
285,xenid, diclofenac,100mg,b/10,MEDICAMENT
286,optifen,   diclofenac,100mg,b/5,MEDICAMENT
287,infla-ban, diclofenac,100mg,b/5,MEDICAMENT
288,diclofenac   llorens,  diclofenac sodique,100mg,b/10,MEDICAMENT
289,panamor,   diclofenac,100mg,b/10,MEDICAMENT
290,diclofenaco ratiopharm,diclofenac,100mg,b/12,MEDICAMENT
291,almiral,   diclofenac,100mg,b/10,MEDICAMENT
292,diclofenac,diclofenac,100 mg,b/10,MEDICAMENT
293,difal, diclofenac,100mg,b/10,MEDICAMENT
294,fenaquene, diclofenac,100mg,b/10,MEDICAMENT
295,fenaquene, diclofenac sodique,100mg,b/10,MEDICAMENT
296,biofenac,  diclofenac,100mg,b/10,MEDICAMENT
297,phlogoren, diclofenac sodique,100mg,b/10,MEDICAMENT
298,novamal,   ibuprofene,400,b/30,MEDICAMENT
299,balkaprofen,   ibuprofene,400,b/20,MEDICAMENT
300,rupan, ibuprofene,400mg,b/30,MEDICAMENT
301,sapofen,   ibuprofene,400,b/20,MEDICAMENT
302,jazofen,   ibuprofene,400mg,b/30,MEDICAMENT
303,biofene,   ibuprofene,400mg,b/30,MEDICAMENT
304,ibumal,ibuprofene,400mg,b/15,MEDICAMENT
305,antarene g,   ibuprofene,400mg,b/30,MEDICAMENT
306,ibumal,ibuprofene,500 mg,b/10,MEDICAMENT
307,crovimal,  ibuprofene,500,b/12,MEDICAMENT
308,nsaid, indometacine,25,b/30,MEDICAMENT
309,indomet,   indometacine,25,b/30,MEDICAMENT
310,artrolife, indometacine,25,b/30,MEDICAMENT
311,"indometacine e,c",  indometacine,25,b/24,MEDICAMENT
312,indomin,   indometacine,50mg,b/10,MEDICAMENT
313,artrolife, indometacine,50mg,b/10,MEDICAMENT
314,indocid,   indometacine,50mg,b/10,MEDICAMENT
315,indogesic, indometacine,50mg,b/10,MEDICAMENT
316,firmacin,  indometacine,50mg,b/10,MEDICAMENT
317,indomin,   indometacine,100mg,b/12,MEDICAMENT
318,artrolife, indometacine,100mg,b/10,MEDICAMENT
319,indocid,   indometacine,100mg,b/10,MEDICAMENT
320,indogesic, indometacine,100mg,b/5,MEDICAMENT
321,firmacin,  indometacine,100mg,b/10,MEDICAMENT
322,profenid,  ketoprofene,50,b/24,MEDICAMENT
323,saifen,ketoprofene,100,b/10,MEDICAMENT
324,flexen,ketoprofene,100,b/12,MEDICAMENT
325,profinid,  ketoprofene,100 mg,b/12,MEDICAMENT
326,profenid,  ketoprofene,100,b/12,MEDICAMENT
327,ketoprofeno ratiopharm,ketoprofene,100,b/12,MEDICAMENT
328,ketofenid, ketoprofene,100mg,b/10,MEDICAMENT
329,ketonal,   ketoprofene,100,b/12,MEDICAMENT
330,alprofen,  ketoprofene,100mg,b/10,MEDICAMENT
331,flexen,ketoprofene,100mg,b/6+6,MEDICAMENT
332,flexen,ketoprofene,100,b/6+6 amp,MEDICAMENT
333,profenid,  ketoprofene,100,b/6+6 de 5ml,MEDICAMENT
334,ketofan,   ketoprofene,100,b/3,MEDICAMENT
335,ketonal,   ketoprofene,100 mg/2 ml,b/10,MEDICAMENT
336,profenid,  ketoprofene,100mg/2ml,b/6 fl de 2ml,MEDICAMENT
337,nopain,naproxene sodique,275mg,b/20,MEDICAMENT
338,proxidol,  naproxene sodique,275mg,b/20,MEDICAMENT
339,apranax,   naproxene sodique,275mg,b/30,MEDICAMENT
340,nexorpan,  naproxene sodique,275mg,b/10,MEDICAMENT
341,narex, naproxene,275mg,b/10,MEDICAMENT
342,naproxene solupharm,   naproxene sodique,275mg,b/20,MEDICAMENT
343,nopain,naproxene sodique,550mg,b/10,MEDICAMENT
344,proxidol,  naproxene sodique,550mg,b/10,MEDICAMENT
345,apranax,   naproxene sodique,550mg,b/16,MEDICAMENT
346,nexorpan,  naproxene sodique,550mg,b/20,MEDICAMENT
347,naproxene solupharm,   naproxene sodique,550 mg,b/15,MEDICAMENT
348,pirocam,   piroxicam,10mg,b/10,MEDICAMENT
349,olcam, piroxicam,10mg,b/30,MEDICAMENT
350,piroxicam ,   piroxicam,10mg,b/30,MEDICAMENT
351,erazon,piroxicam,10mg,b/20,MEDICAMENT
352,orthocam,  piroxicam,10mg,b/20,MEDICAMENT
353,unicam,piroxicam,10mg,b/20,MEDICAMENT
354,hotemin,   piroxicam,10mg,b/20,MEDICAMENT
355,inflaced,  piroxicam,10mg,b/30,MEDICAMENT
356,piroxicam - bayer, piroxicam,10mg,b/30,MEDICAMENT
357,piroxicam biogaran,piroxicam,10mg,b/20,MEDICAMENT
358,felcam,piroxicam,20mg,b/10,MEDICAMENT
359,feldene,   piroxicam,20mg,b/10,MEDICAMENT
360,trisulam,  piroxicam,20mg,b/15,MEDICAMENT
361,olcam, piroxicam,20mg,b/15,MEDICAMENT
362,riacen,piroxicam,20mg,b/20,MEDICAMENT
363,xycam ,  piroxicam,20mg,b/30,MEDICAMENT
364,piroxicam ratiopharm,  piroxicam,20mg,b/20,MEDICAMENT
365,bleduran,  piroxicam,20mg,b/20,MEDICAMENT
366,pi roxicam ,  piroxicam,20mg,b/15,MEDICAMENT
367,erazon,piroxicam,20mg,b/20,MEDICAMENT
368,orthocam,  piroxicam,20mg,b/10,MEDICAMENT
369,unicam,piroxicam,20mg,b/10,MEDICAMENT
370,sotilen,   piroxicam,20mg,b/20,MEDICAMENT
371,hotemin,   piroxicam,20mg,b/30,MEDICAMENT
372,inflaced,  piroxicam,20mg,b/15,MEDICAMENT
373,piroxicam stada,   piroxicam,20 mg,b/20,MEDICAMENT
374,piroxicam biogaran,piroxicam,20mg,b/20,MEDICAMENT
375,prixam,piroxicam,20mg,b/10,MEDICAMENT
376,polipirox, piroxican,20 mg,b/10,MEDICAMENT
377,roxam, piroxicam,20mg,b/5,MEDICAMENT
378,feldene,   piroxicam,20mg,b/10,MEDICAMENT
379,polipirox, piroxicam,20mg,b/10,MEDICAMENT
380,piroxicam ratiopharm,  piroxicam,20mg,b/12,MEDICAMENT
381,unicam,piroxicam,20mg,b/10,MEDICAMENT
382,piroxal,   piroxicam,20mg,b/10,MEDICAMENT
383,forticam,  piroxicam,20 mg,b/10,MEDICAMENT
384,trisulam,  piroxicam,20,b/15,MEDICAMENT
385,feldene,   piroxicam,20,b/2 amp de 1 ml,MEDICAMENT
386,nifluril,  acide niflumique,250,b/30,MEDICAMENT
387,nifluril,  acide niflumique,700,b/8,MEDICAMENT
388,niflumate, acide niflumique,400,b/10,MEDICAMENT
389,nifluril,  acide niflumique,400,b/8,MEDICAMENT
390,profenid lp,   ketoprofene,200,b/14,MEDICAMENT
391,profen,ketoprofene,200 mg,b/16,MEDICAMENT
392,antadys,   flurbiprofene,100,b/15,MEDICAMENT
393,profenid,  ketoprofene,100,b/30,MEDICAMENT
394,celebrex,  celecoxib,100mg,b/20,MEDICAMENT
395,celoxib,   celecoxib,100mg,b/20,MEDICAMENT
396,celebrex,  celecoxib,200mg,b/10,MEDICAMENT
397,celoxib,   celecoxib,200mg,b/10,MEDICAMENT
398,voltarene lp,  diclofenac,75mg,b/30,MEDICAMENT
399,olfen-,   diclofenac de sodium,75mg,b/30,MEDICAMENT
400,proxalyoc, piroxicam,20mg,b/10,MEDICAMENT
401,upfen, ibuprofene,200mg,b/20,MEDICAMENT
402,expanfen,  ibuprofene,200mg,b/20,MEDICAMENT
403,xydol, ibuprofene,200mg,b/20,MEDICAMENT
404,ibumal,ibuprofene,200mg,b/20,MEDICAMENT
405,amadvil,   ibuprofene,200mg,b/20,MEDICAMENT
406,sapbufen,  ibuprofene,200mg,b/20,MEDICAMENT
407,butafen,   ibuprofene,200mg,b/20,MEDICAMENT
408,ibuprofene biogaran,   ibuprofene,200mg,b/20,MEDICAMENT
409,intralgis, ibuprofene,200mg,b/20,MEDICAMENT
410,antafene,  ibuprofene,200mg,b/20,MEDICAMENT
411,antarene g,   ibuprofene,200mg,b/30,MEDICAMENT
412,inflaced,  piroxicam,20mg,b/20 sachet,MEDICAMENT
413,algifen,   ibuprofene,20mg/ml,fl/125ml,MEDICAMENT
414,sapofen junior,ibuprofene,100mg/5ml,fl/145ml,MEDICAMENT
415,sapofen junior,ibuprofene,100mg/5ml,fl/145ml,MEDICAMENT
416,bufen, ibuprofene,100mg/5ml,fl/125ml,MEDICAMENT
417,sapofen,   ibuprofene,600mg,b/30,MEDICAMENT
418,sapofen,   ibuprofene,600mg,b/30,MEDICAMENT
419,hydrea,hydroxycarbamide,500,b/20,MEDICAMENT
420,alkeran,   melphalan,2 mg,b/50,MEDICAMENT
421,purinethol,mercaptopurine,50 mg,b/25,MEDICAMENT
422,"methotrexate,roger",methotrexate,"2,5",b/20,MEDICAMENT
423,methotrexate,  methotrexate,"2,5mg",b/50,MEDICAMENT
424,imurel,azathioprine,50,b/100,MEDICAMENT
425,azapress,  azathioprine,50 mg,b/100,MEDICAMENT
